fecha,PART_Media,PART_Mediana,PART_Max,PART_Min,dir,prec,presMax,presMin,racha,sol,tmax,tmed,tmin,velmedia,resultado
2019-07-09,21.59,21.0,44.0,11.0,99.0,0.0,950.6,947.5,8.9,14.0,31.6,22.8,14.0,3.1,31.33333333333333
2019-07-10,31.33333333333333,32.0,95.0,11.0,18.0,0.0,949.7,946.1,10.3,13.9,37.5,25.4,13.3,2.5,37.226950354609926
2019-07-11,37.226950354609926,37.0,89.0,17.0,99.0,0.0,950.4,946.7,9.2,12.5,40.6,28.4,16.1,2.2,43.10714285714285
2019-07-12,43.10714285714285,42.0,83.0,27.0,2.0,0.0,951.8,947.5,11.7,4.9,37.9,28.7,19.5,3.6,45.923611111111114
2019-07-13,45.923611111111114,45.0,84.0,27.0,25.0,0.0,951.5,947.6,12.5,13.2,35.7,27.8,20.0,4.2,28.222222222222218
2019-07-14,28.222222222222218,28.0,68.0,17.0,36.0,0.0,950.3,947.7,10.3,13.7,32.8,24.7,16.6,2.5,30.019801980198014
2019-07-15,30.019801980198014,29.0,45.0,20.0,26.0,0.0,950.0,946.9,14.4,13.5,37.0,27.6,18.2,2.8,39.510489510489506
2019-07-16,39.510489510489506,36.0,98.0,22.0,99.0,0.0,949.8,947.2,11.7,13.7,38.4,27.8,17.1,2.5,34.25581395348837
2019-07-17,34.25581395348837,33.0,57.0,22.0,28.0,0.0,950.4,947.3,12.8,13.0,35.2,26.2,17.3,4.4,39.15714285714286
2019-07-18,39.15714285714286,38.0,73.0,32.0,99.0,0.0,950.7,946.5,10.3,13.4,37.4,26.5,15.6,3.1,33.082191780821915
2019-07-19,33.082191780821915,32.0,72.0,19.0,16.0,0.0,950.3,945.1,6.7,11.5,39.6,28.4,17.1,1.7,49.76595744680851
2019-07-20,49.76595744680851,41.0,96.0,22.0,17.0,0.0,951.9,947.3,8.9,12.2,39.7,29.4,19.1,2.5,58.914893617021285
2019-07-21,58.914893617021285,59.0,96.0,46.0,17.0,0.0,954.3,949.2,13.3,12.8,39.6,29.9,20.2,2.5,60.25
2019-07-22,60.25,61.0,173.0,33.0,16.0,0.0,954.3,949.2,15.0,12.5,40.7,30.6,20.4,4.7,46.131944444444436
2019-07-23,46.131944444444436,47.0,71.0,25.0,18.0,0.0,952.0,947.9,16.4,12.0,40.3,30.6,20.9,5.0,28.01538461538461
