fecha,PART_Media,PART_Mediana,PART_Max,PART_Min,dir,prec,presMax,presMin,racha,sol,tmax,tmed,tmin,velmedia,resultado
2017-12-01,17.26388888888889,14.0,72.0,5.0,99.0,0.0,955.0,950.5,8.3,9.2,12.3,5.2,-1.8,1.9,8.784722222222221
2017-12-02,8.784722222222221,8.0,22.0,5.0,2.0,0.0,957.5,954.4,11.4,9.1,11.2,5.0,-1.2,3.6,23.215277777777782
2017-12-03,23.215277777777782,7.0,139.0,5.0,4.0,0.0,963.3,956.9,6.1,9.1,12.2,5.0,-2.2,1.1,51.673611111111114
2017-12-04,51.673611111111114,53.0,114.0,7.0,21.0,0.0,966.6,963.0,5.8,9.2,14.4,4.8,-4.7,1.1,48.092198581560275
2017-12-05,48.092198581560275,43.0,130.0,9.0,14.0,0.0,967.6,964.7,4.2,9.2,15.8,6.2,-3.3,0.8,40.97222222222222
2017-12-06,40.97222222222222,42.5,92.0,11.0,17.0,0.0,966.9,962.9,4.7,9.0,16.0,6.4,-3.1,0.6,52.055555555555564
2017-12-07,52.055555555555564,51.0,114.0,13.0,20.0,0.0,965.2,961.8,4.7,8.9,16.1,6.2,-3.8,0.8,49.35416666666666
2017-12-08,49.35416666666666,50.5,102.0,11.0,22.0,0.0,963.6,959.6,3.1,8.7,16.4,6.6,-3.2,0.3,39.131944444444436
2017-12-09,39.131944444444436,38.0,66.0,9.0,99.0,0.0,960.8,958.4,8.3,3.7,15.3,8.0,0.8,2.5,22.45833333333333
2017-12-10,22.45833333333333,17.0,52.0,5.0,26.0,0.0,959.9,943.0,9.7,2.0,15.2,11.6,8.1,2.5,11.486111111111109
2017-12-11,11.486111111111109,6.0,62.0,5.0,23.0,10.1,943.0,931.7,18.9,0.4,15.4,10.2,5.0,4.7,17.256944444444443
2017-12-12,17.256944444444443,11.0,78.0,5.0,2.0,0.1,958.1,942.4,12.8,8.4,11.4,5.3,-0.8,3.3,38.381944444444436
2017-12-13,38.381944444444436,31.0,107.0,9.0,14.0,0.0,962.6,958.0,4.2,9.0,13.3,5.1,-3.1,0.6,43.77083333333334
2017-12-14,43.77083333333334,43.0,97.0,13.0,31.0,0.0,960.9,953.4,4.7,7.8,14.1,6.0,-2.0,0.6,20.32638888888889
2017-12-15,20.32638888888889,19.0,45.0,6.0,28.0,8.7,953.4,946.8,8.9,0.9,14.9,11.8,8.8,1.9,14.048611111111109
2017-12-16,14.048611111111109,7.0,81.0,5.0,99.0,0.0,957.7,947.1,12.8,9.0,13.5,7.6,1.7,1.7,23.07638888888889
2017-12-17,23.07638888888889,20.5,60.0,6.0,3.0,0.0,963.8,957.7,8.9,9.0,12.8,5.3,-2.2,0.8,36.763888888888886
2017-12-18,36.763888888888886,31.5,116.0,8.0,27.0,0.0,964.4,959.1,6.1,9.0,11.8,4.2,-3.3,0.3,18.112781954887215
2017-12-19,18.112781954887215,16.0,65.0,5.0,3.0,0.0,963.8,958.4,8.9,8.4,15.9,8.0,0.1,1.4,44.118055555555564
2017-12-20,44.118055555555564,36.5,168.0,9.0,30.0,0.0,966.0,962.3,4.7,8.5,13.4,5.2,-2.9,0.6,48.868055555555564
2017-12-21,48.868055555555564,42.0,110.0,18.0,20.0,0.0,970.4,965.0,5.0,9.0,15.1,6.2,-2.7,1.1,60.20138888888889
2017-12-22,60.20138888888889,55.0,113.0,30.0,14.0,0.0,970.3,965.5,5.0,9.0,14.6,6.2,-2.1,0.8,50.881944444444436
2017-12-23,50.881944444444436,51.0,153.0,13.0,25.0,0.0,966.2,963.2,5.8,9.0,16.6,7.1,-2.4,0.3,30.319444444444446
2017-12-24,30.319444444444446,27.0,102.0,5.0,21.0,0.0,966.1,961.0,5.0,8.8,15.9,7.6,-0.8,1.4,48.493055555555564
2017-12-25,48.493055555555564,49.0,109.0,8.0,29.0,0.8,961.5,957.7,4.7,5.0,12.8,5.7,-1.4,0.3,14.951388888888891
2017-12-26,14.951388888888891,9.0,62.0,5.0,27.0,9.2,958.6,953.4,11.7,2.0,12.3,9.2,6.0,3.6,11.6875
2017-12-27,11.6875,9.0,54.0,5.0,35.0,2.2,953.6,946.6,16.4,1.2,13.7,10.2,6.6,7.2,18.444444444444443
2017-12-28,18.444444444444443,19.5,41.0,5.0,29.0,1.3,955.3,950.6,10.3,0.1,14.0,10.9,7.8,4.2,19.8125
2017-12-29,19.8125,12.0,74.0,5.0,25.0,0.2,962.4,955.2,6.7,0.6,14.6,10.5,6.4,1.4,45.84027777777778
2017-12-30,45.84027777777778,41.0,111.0,22.0,99.0,0.1,963.1,960.0,3.1,2.9,13.4,9.0,4.5,0.0,34.333333333333336
2017-12-31,34.333333333333336,36.0,67.0,8.0,30.0,0.0,965.7,959.7,8.9,1.5,13.6,8.4,3.1,1.7,25.465277777777782
2018-01-01,25.465277777777782,17.0,197.0,5.0,4.0,0.0,968.7,964.7,6.7,9.0,15.8,8.0,0.1,1.1,31.805555555555557
2018-01-02,31.805555555555557,26.5,73.0,9.0,99.0,0.0,968.2,964.8,5.8,9.1,15.6,7.0,-1.7,1.4,48.506944444444436
2018-01-03,48.506944444444436,41.0,109.0,23.0,27.0,0.0,968.0,963.9,5.0,9.1,16.8,8.5,0.2,0.8,53.418439716312065
2018-01-04,53.418439716312065,51.0,96.0,27.0,25.0,0.0,964.6,958.0,5.8,3.7,15.0,8.7,2.4,1.1,20.0625
2018-01-05,20.0625,20.5,42.0,5.0,28.0,3.8,958.0,941.0,7.2,3.2,14.3,9.4,4.6,1.4,12.9375
2018-01-06,12.9375,9.5,48.0,5.0,26.0,9.1,941.0,930.9,13.3,0.1,10.3,5.9,1.5,2.5,13.8125
2018-01-07,13.8125,12.0,40.0,5.0,99.0,0.4,940.5,934.8,6.7,4.3,7.0,2.8,-1.3,0.6,17.015037593984964
2018-01-08,17.015037593984964,16.0,56.0,5.0,99.0,0.6,949.6,940.1,4.7,1.8,8.8,4.8,0.9,0.8,32.791666666666664
2018-01-09,32.791666666666664,30.0,67.0,11.0,99.0,3.1,955.7,949.6,8.9,0.1,9.8,5.1,0.4,0.0,17.625
2018-01-10,17.625,17.0,70.0,5.0,27.0,0.1,958.2,951.0,11.4,1.9,12.7,10.4,8.1,3.3,19.784722222222218
2018-01-11,19.784722222222218,17.0,58.0,8.0,29.0,0.0,960.8,957.3,10.3,1.7,11.6,6.5,1.4,2.5,36.826388888888886
